order_id,customer_id,product,quantity,price,sales
96846,4389,Laptop,7,36741,257187
96847,1656,Watch,3,36008,108024
96848,3662,Tablet,9,14361,129249
96849,1094,Watch,4,21541,86164
96850,226,Mobile,4,5300,21200
96851,3588,Tablet,10,42429,424290
96852,3651,Mobile,3,41890,125670
96853,4280,Watch,8,37971,303768
96854,2849,Laptop,10,22298,222980
96855,1216,Laptop,5,47858,239290
96856,1213,Tablet,5,4698,23490
96857,1389,Tablet,3,30577,91731
96858,2742,Watch,4,49146,196584
96859,3127,Tablet,4,6578,26312
96860,700,Tablet,1,38079,38079
96861,1521,Mobile,1,22399,22399
96862,384,Mobile,1,3957,3957
96863,4175,Mobile,1,28441,28441
96864,1873,Mobile,4,10521,42084
96865,285,Mobile,5,5545,27725
96866,1873,Tablet,6,41432,248592
96867,4878,Laptop,4,15208,60832
96868,3393,Tablet,4,32227,128908
96869,1653,Mobile,7,39290,275030
96870,2673,Laptop,2,45117,90234
96871,4164,Laptop,6,25127,150762
96872,3283,Watch,7,3562,24934
96873,4238,Mobile,9,29812,268308
96874,653,Tablet,4,17446,69784
96875,2950,Tablet,5,19282,96410
96876,1193,Watch,9,37939,341451
96877,1375,Watch,8,2499,19992
96878,3033,Laptop,3,13915,41745
96879,228,Watch,6,27177,163062
96880,48,Tablet,2,21250,42500
96881,1498,Mobile,7,6412,44884
96882,3667,Watch,4,46836,187344
96883,4887,Mobile,1,8490,8490
96884,2659,Watch,2,1279,2558
96885,2556,Tablet,4,31807,127228
96886,1846,Laptop,3,32761,98283
96887,4197,Tablet,2,41978,83956
96888,4301,Tablet,1,44641,44641
96889,1507,Mobile,10,37717,377170
96890,3687,Tablet,10,10594,105940
96891,4478,Laptop,5,45166,225830
96892,3216,Mobile,7,14521,101647
96893,4086,Laptop,10,23918,239180
96894,3294,Tablet,8,30730,245840
96895,860,Watch,8,12065,96520
96896,4666,Watch,9,28709,258381
96897,69,Laptop,1,4302,4302
96898,940,Watch,3,22483,67449
96899,1229,Laptop,8,27331,218648
96900,4339,Tablet,8,36478,291824
96901,1919,Watch,2,24154,48308
96902,705,Tablet,8,738,5904
96903,2580,Mobile,2,5237,10474
96904,1736,Mobile,3,13705,41115
96905,4913,Tablet,7,4966,34762
96906,965,Tablet,7,43557,304899
96907,3333,Tablet,6,11161,66966
96908,3687,Laptop,1,6622,6622
96909,1601,Watch,2,32614,65228
96910,4557,Laptop,1,10775,10775
96911,2038,Watch,10,31136,311360
96912,471,Laptop,5,8522,42610
96913,4510,Laptop,8,29927,239416
96914,2554,Laptop,8,44440,355520
96915,4513,Laptop,3,31364,94092
96916,2251,Mobile,10,5874,58740
96917,1381,Tablet,10,38880,388800
96918,4869,Watch,8,11181,89448
96919,3718,Laptop,8,1531,12248
96920,3098,Watch,7,12130,84910
96921,2225,Laptop,4,23429,93716
96922,1188,Watch,7,10601,74207
96923,3573,Tablet,3,8460,25380
96924,3728,Tablet,4,5006,20024
96925,4977,Laptop,5,13329,66645
96926,3243,Watch,10,12406,124060
96927,703,Tablet,3,13215,39645
96928,3811,Tablet,3,44092,132276
96929,3285,Mobile,5,31509,157545
96930,4359,Mobile,8,33472,267776
96931,3303,Watch,4,27745,110980
96932,157,Laptop,7,38433,269031
96933,1380,Watch,3,6073,18219
96934,1517,Tablet,6,4471,26826
96935,4986,Tablet,8,14295,114360
96936,4075,Mobile,2,24090,48180
96937,2031,Tablet,3,16413,49239
96938,3236,Laptop,5,36200,181000
96939,341,Watch,3,22813,68439
96940,3732,Tablet,1,13410,13410
96941,3251,Mobile,7,7886,55202
96942,4091,Tablet,4,46803,187212
96943,1427,Mobile,8,14960,119680
96944,3734,Mobile,4,14209,56836
96945,2230,Watch,8,43959,351672
96946,2042,Mobile,1,2886,2886
96947,876,Tablet,7,42832,299824
96948,4846,Watch,9,21564,194076
96949,1665,Laptop,2,30948,61896
96950,609,Mobile,6,4457,26742
96951,4692,Tablet,4,16074,64296
96952,4707,Tablet,6,22539,135234
96953,740,Tablet,5,1461,7305
96954,4342,Laptop,1,28493,28493
96955,4248,Mobile,1,24088,24088
96956,4981,Mobile,2,4996,9992
96957,61,Watch,6,11427,68562
96958,2809,Watch,7,40827,285789
96959,4631,Laptop,8,6276,50208
96960,1921,Watch,5,34342,171710
96961,3359,Tablet,7,35088,245616
96962,986,Watch,5,24790,123950
96963,2846,Watch,9,22177,199593
96964,4466,Tablet,8,36246,289968
96965,3307,Laptop,10,48773,487730
96966,4738,Watch,3,30353,91059
96967,2738,Mobile,10,45556,455560
96968,2307,Mobile,2,37330,74660
96969,952,Tablet,4,25090,100360
96970,961,Watch,7,49831,348817
96971,718,Laptop,7,5283,36981
96972,2701,Tablet,9,23588,212292
96973,2683,Laptop,9,45668,411012
96974,2997,Mobile,7,26253,183771
96975,1837,Mobile,1,2834,2834
96976,4257,Laptop,6,31800,190800
96977,1729,Tablet,4,18708,74832
96978,4225,Tablet,7,5023,35161
96979,2060,Laptop,2,21362,42724
96980,3529,Laptop,1,7472,7472
96981,2425,Tablet,7,11941,83587
96982,2712,Mobile,4,6896,27584
96983,2691,Watch,3,41804,125412
96984,98,Watch,7,12676,88732
96985,1259,Tablet,8,37352,298816
96986,3654,Watch,10,3924,39240
96987,4862,Mobile,7,5466,38262
96988,44,Mobile,1,24965,24965
96989,1711,Laptop,7,24866,174062
96990,1998,Laptop,7,28120,196840
96991,904,Watch,2,5676,11352
96992,1766,Mobile,4,15872,63488
96993,1843,Laptop,2,35234,70468
96994,3037,Laptop,3,29208,87624
96995,3585,Mobile,7,23057,161399
96996,4972,Tablet,10,41544,415440
96997,1744,Tablet,6,19730,118380
96998,3900,Watch,3,3957,11871
96999,3288,Watch,3,1865,5595
97000,1316,Watch,2,23221,46442
97001,1021,Tablet,3,27409,82227
97002,4843,Watch,6,8523,51138
97003,2303,Laptop,5,10095,50475
97004,3789,Watch,3,48240,144720
97005,186,Watch,2,42302,84604
97006,2782,Tablet,9,39918,359262
97007,158,Tablet,10,49381,493810
97008,867,Tablet,1,16918,16918
97009,1188,Tablet,5,1622,8110
97010,799,Tablet,8,19221,153768
97011,3018,Tablet,6,29424,176544
97012,2210,Watch,7,20814,145698
97013,4341,Laptop,2,42661,85322
97014,2573,Tablet,3,10128,30384
97015,3069,Laptop,4,47828,191312
97016,1960,Mobile,2,30797,61594
97017,4737,Laptop,3,35503,106509
97018,3959,Watch,6,15032,90192
97019,2114,Laptop,5,39333,196665
97020,4993,Mobile,7,49179,344253
97021,4589,Watch,4,22824,91296
97022,790,Mobile,10,36411,364110
97023,1222,Laptop,4,48114,192456
97024,1160,Watch,5,15758,78790
97025,2888,Mobile,7,39576,277032
97026,812,Watch,9,19201,172809
97027,665,Mobile,4,41369,165476
97028,1729,Tablet,3,10897,32691
97029,3234,Tablet,8,32153,257224
97030,3080,Watch,2,10658,21316
97031,2774,Laptop,1,17922,17922
97032,914,Mobile,1,26982,26982
97033,76,Watch,5,14694,73470
97034,3031,Watch,7,40947,286629
97035,4534,Laptop,8,12694,101552
97036,4105,Mobile,10,32087,320870
97037,2255,Mobile,7,8415,58905
97038,133,Watch,4,25669,102676
97039,144,Mobile,6,45726,274356
97040,4133,Mobile,7,19388,135716
97041,912,Laptop,4,16326,65304
97042,3785,Watch,8,47161,377288
97043,1810,Laptop,8,14420,115360
97044,4943,Watch,3,49028,147084
97045,1808,Tablet,3,18117,54351
97046,3725,Tablet,7,17868,125076
97047,3224,Laptop,9,31957,287613
97048,975,Mobile,6,25773,154638
97049,2601,Tablet,8,25909,207272
97050,3468,Tablet,6,46228,277368
97051,234,Mobile,5,29745,148725
97052,2124,Watch,4,49716,198864
97053,2987,Mobile,4,18129,72516
97054,4237,Tablet,1,1425,1425
97055,2705,Watch,6,33500,201000
97056,1043,Mobile,5,44559,222795
97057,2659,Laptop,3,32441,97323
97058,2300,Laptop,9,11615,104535
97059,837,Mobile,4,11227,44908
97060,1885,Watch,3,44847,134541
97061,4619,Watch,8,29305,234440
97062,1432,Tablet,5,28864,144320
97063,815,Mobile,2,41409,82818
97064,3627,Watch,4,20829,83316
97065,4189,Tablet,8,16344,130752
97066,4592,Tablet,1,3027,3027
97067,1355,Laptop,8,9421,75368
97068,531,Mobile,10,15851,158510
97069,560,Laptop,9,7623,68607
97070,3637,Watch,3,34649,103947
97071,1970,Tablet,8,3159,25272
97072,1179,Tablet,2,15828,31656
97073,1264,Mobile,5,32789,163945
97074,7,Tablet,7,3403,23821
97075,3407,Watch,6,5585,33510
97076,4703,Laptop,4,49018,196072
97077,656,Tablet,7,36914,258398
97078,3199,Laptop,8,23036,184288
97079,1873,Mobile,8,32905,263240
97080,2367,Laptop,6,21895,131370
97081,484,Laptop,1,25021,25021
97082,2822,Mobile,6,27943,167658
97083,4830,Watch,10,18508,185080
97084,3446,Watch,8,24130,193040
97085,499,Laptop,3,14109,42327
97086,7,Tablet,6,29058,174348
97087,1905,Tablet,7,5720,40040
97088,2367,Watch,6,15260,91560
97089,4487,Tablet,2,19810,39620
97090,1991,Watch,8,3617,28936
97091,2914,Laptop,4,33678,134712
97092,15,Laptop,9,33699,303291
97093,1882,Watch,6,35055,210330
97094,2342,Watch,6,37266,223596
97095,3686,Tablet,6,28502,171012
97096,1113,Watch,9,32822,295398
97097,2347,Laptop,9,16565,149085
97098,3112,Mobile,6,30665,183990
97099,1980,Mobile,10,23680,236800
97100,4687,Watch,4,31077,124308
97101,2799,Tablet,4,22239,88956
97102,3061,Watch,3,30107,90321
97103,3207,Tablet,5,4724,23620
97104,4547,Tablet,6,3500,21000
97105,4189,Mobile,9,47001,423009
97106,343,Mobile,1,42251,42251
97107,4253,Mobile,1,26352,26352
97108,4131,Tablet,6,12624,75744
97109,3893,Tablet,4,658,2632
97110,4429,Mobile,10,1362,13620
97111,1134,Laptop,2,34068,68136
97112,815,Laptop,10,1101,11010
97113,3268,Mobile,8,10900,87200
97114,2519,Mobile,5,28571,142855
97115,284,Tablet,3,3703,11109
97116,2807,Watch,2,3575,7150
97117,2666,Watch,3,48829,146487
97118,2016,Laptop,4,22508,90032
97119,4799,Tablet,1,18720,18720
97120,2922,Mobile,2,15638,31276
97121,4613,Laptop,10,34198,341980
97122,698,Mobile,10,11712,117120
97123,4218,Tablet,4,12452,49808
97124,2795,Watch,7,28596,200172
97125,1264,Laptop,7,8874,62118
97126,2995,Mobile,9,46681,420129
97127,124,Mobile,1,12072,12072
97128,3884,Tablet,5,26409,132045
97129,354,Mobile,6,779,4674
97130,2785,Watch,2,18116,36232
97131,2491,Laptop,9,31801,286209
97132,108,Mobile,10,36005,360050
97133,50,Tablet,5,40200,201000
97134,4546,Laptop,6,19610,117660
97135,856,Watch,4,47573,190292
97136,1582,Tablet,3,801,2403
97137,2233,Watch,6,29321,175926
97138,4546,Laptop,5,39466,197330
97139,3671,Tablet,6,1710,10260
97140,1888,Mobile,8,31886,255088
97141,4174,Watch,8,11719,93752
97142,3590,Tablet,5,26836,134180
97143,4406,Laptop,8,46761,374088
97144,3672,Mobile,8,40185,321480
97145,2988,Mobile,9,41612,374508
97146,1621,Tablet,8,23602,188816
97147,62,Laptop,3,6902,20706
97148,409,Watch,2,20164,40328
97149,3689,Mobile,5,19124,95620
97150,1960,Mobile,6,6988,41928
97151,3180,Laptop,2,3692,7384
97152,1890,Watch,7,20268,141876
97153,2739,Laptop,10,38070,380700
97154,515,Watch,4,22311,89244
97155,4026,Mobile,9,29399,264591
97156,3529,Watch,8,40274,322192
97157,4714,Tablet,7,41993,293951
97158,2149,Watch,9,40202,361818
97159,4873,Mobile,2,39408,78816
97160,4568,Laptop,9,3374,30366
97161,743,Watch,10,16821,168210
97162,4648,Laptop,5,11066,55330
97163,3033,Tablet,2,39206,78412
97164,3314,Watch,3,3042,9126
97165,79,Watch,7,4919,34433
97166,2475,Tablet,8,25699,205592
97167,1490,Tablet,10,33904,339040
97168,3724,Watch,9,47724,429516
97169,4215,Laptop,5,4124,20620
97170,4745,Tablet,9,36957,332613
97171,420,Tablet,7,13844,96908
97172,3685,Watch,8,5411,43288
97173,2746,Watch,3,3344,10032
97174,3398,Mobile,1,15906,15906
97175,1131,Watch,10,25539,255390
97176,2127,Tablet,7,24769,173383
97177,2267,Mobile,2,20154,40308
97178,762,Tablet,7,15824,110768
97179,609,Mobile,4,29477,117908
97180,3092,Laptop,10,15001,150010
97181,2427,Mobile,2,30272,60544
97182,179,Watch,3,32672,98016
97183,1622,Watch,3,6063,18189
97184,2581,Laptop,7,9376,65632
97185,155,Watch,9,38771,348939
97186,177,Watch,3,43341,130023
97187,2635,Laptop,4,42827,171308
97188,1892,Mobile,4,41488,165952
97189,3222,Watch,2,45205,90410
97190,1188,Tablet,9,37941,341469
97191,2164,Laptop,7,32313,226191
97192,2683,Laptop,1,30864,30864
97193,1928,Watch,10,26304,263040
97194,115,Tablet,4,42293,169172
97195,533,Tablet,5,40685,203425
97196,3415,Laptop,9,24828,223452
97197,73,Tablet,5,8465,42325
97198,4574,Watch,9,18049,162441
97199,2271,Tablet,7,22052,154364
97200,4861,Mobile,5,44192,220960
97201,1651,Laptop,8,5025,40200
97202,4321,Mobile,5,3841,19205
97203,3198,Tablet,7,32906,230342
97204,753,Mobile,3,22626,67878
97205,3423,Watch,8,46042,368336
97206,3478,Tablet,8,9179,73432
97207,1097,Tablet,8,46561,372488
97208,3329,Mobile,10,46442,464420
97209,2115,Tablet,7,12133,84931
97210,1266,Tablet,9,18534,166806
97211,1664,Tablet,6,627,3762
97212,1056,Laptop,7,13069,91483
97213,1113,Laptop,2,33532,67064
97214,1661,Mobile,7,10287,72009
97215,4882,Tablet,9,3876,34884
97216,4090,Tablet,5,24241,121205
97217,2798,Laptop,3,47178,141534
97218,444,Mobile,6,10565,63390
97219,2906,Tablet,2,34864,69728
97220,27,Laptop,2,49298,98596
97221,1880,Mobile,1,42330,42330
97222,2353,Laptop,5,8779,43895
97223,1951,Laptop,7,34348,240436
97224,4154,Mobile,3,44846,134538
97225,4943,Mobile,2,25124,50248
97226,873,Laptop,4,32388,129552
97227,2683,Watch,2,38073,76146
97228,3413,Laptop,10,6385,63850
97229,2219,Tablet,3,23186,69558
97230,4670,Tablet,2,36541,73082
97231,3009,Laptop,9,3897,35073
97232,4972,Tablet,3,17096,51288
97233,4542,Tablet,1,41151,41151
97234,4369,Tablet,7,31158,218106
97235,3884,Mobile,6,30380,182280
97236,958,Mobile,3,47205,141615
97237,630,Laptop,5,37239,186195
97238,2845,Tablet,9,29928,269352
97239,15,Watch,5,35657,178285
97240,3184,Tablet,4,38514,154056
97241,4374,Mobile,5,46374,231870
97242,4701,Tablet,4,4201,16804
97243,3575,Laptop,2,12745,25490
97244,240,Tablet,6,6826,40956
97245,3723,Mobile,8,45715,365720
97246,76,Watch,1,36835,36835
97247,1127,Mobile,10,48177,481770
97248,1817,Mobile,7,32726,229082
97249,2506,Tablet,9,34321,308889
97250,4865,Mobile,4,32957,131828
97251,4632,Tablet,3,40929,122787
97252,856,Laptop,9,46344,417096
97253,4235,Mobile,3,31357,94071
97254,3460,Tablet,2,3830,7660
97255,4630,Tablet,3,18233,54699
97256,4698,Mobile,3,43076,129228
97257,2943,Tablet,8,37547,300376
97258,2113,Tablet,3,5724,17172
97259,1538,Laptop,4,48423,193692
97260,4664,Tablet,9,5843,52587
97261,4882,Mobile,4,3785,15140
97262,1794,Watch,1,33861,33861
97263,2640,Mobile,3,16631,49893
97264,4906,Mobile,7,30567,213969
97265,2548,Mobile,6,2396,14376
97266,262,Mobile,8,8132,65056
97267,2806,Tablet,6,7148,42888
97268,2525,Watch,9,9804,88236
97269,4328,Laptop,7,41564,290948
97270,4068,Tablet,2,46175,92350
97271,5,Tablet,3,35656,106968
97272,73,Mobile,8,49700,397600
97273,4884,Mobile,2,41522,83044
97274,4567,Laptop,10,36541,365410
97275,2605,Mobile,9,10579,95211
97276,4539,Laptop,2,19639,39278
97277,242,Tablet,10,41202,412020
97278,3861,Watch,5,38912,194560
97279,3874,Tablet,9,12013,108117
97280,2071,Tablet,3,42084,126252
97281,4858,Mobile,3,38216,114648
97282,3743,Laptop,1,49717,49717
97283,992,Watch,6,49996,299976
97284,3880,Tablet,3,35497,106491
97285,1598,Mobile,10,12824,128240
97286,4051,Watch,7,18075,126525
97287,591,Laptop,3,670,2010
97288,3061,Laptop,7,5279,36953
97289,357,Mobile,8,4006,32048
97290,4370,Tablet,2,7326,14652
97291,2544,Mobile,6,46061,276366
97292,164,Tablet,8,3484,27872
97293,1030,Laptop,8,1946,15568
97294,2483,Laptop,1,17487,17487
97295,1748,Tablet,7,14609,102263
97296,2680,Mobile,7,39328,275296
97297,4055,Tablet,6,29790,178740
97298,1011,Tablet,10,13672,136720
97299,214,Watch,8,8297,66376
97300,2857,Tablet,3,34121,102363
97301,574,Tablet,10,37045,370450
97302,3494,Tablet,8,29525,236200
97303,4141,Watch,4,15895,63580
97304,3385,Laptop,4,19957,79828
97305,3194,Laptop,10,1885,18850
97306,4870,Laptop,6,10332,61992
97307,2573,Tablet,9,26471,238239
97308,4205,Laptop,10,31755,317550
97309,4359,Mobile,10,27148,271480
97310,3421,Watch,10,49812,498120
97311,4253,Tablet,1,38809,38809
97312,3317,Mobile,9,42865,385785
97313,4147,Mobile,2,44213,88426
97314,1158,Laptop,10,10990,109900
97315,1303,Watch,7,41154,288078
97316,2315,Watch,1,10714,10714
97317,3562,Laptop,2,30508,61016
97318,1549,Mobile,9,4078,36702
97319,335,Watch,3,16078,48234
97320,3682,Mobile,1,37142,37142
97321,3182,Laptop,6,39367,236202
97322,4673,Mobile,2,37224,74448
97323,522,Watch,4,35766,143064
97324,2556,Mobile,8,3968,31744
97325,652,Mobile,2,17357,34714
97326,872,Mobile,4,22837,91348
97327,4416,Laptop,6,4692,28152
97328,3390,Laptop,10,34139,341390
97329,273,Watch,10,23816,238160
97330,2041,Mobile,8,46657,373256
97331,3441,Watch,9,4061,36549
97332,4463,Laptop,3,40329,120987
97333,1102,Watch,3,11056,33168
97334,4502,Watch,2,17057,34114
97335,4974,Mobile,5,23665,118325
97336,1857,Laptop,1,37378,37378
97337,2670,Mobile,9,28965,260685
97338,3395,Tablet,9,20525,184725
97339,805,Watch,9,8919,80271
97340,3950,Watch,1,14577,14577
97341,332,Laptop,9,1339,12051
97342,386,Mobile,2,37576,75152
97343,1065,Laptop,2,48699,97398
97344,4401,Laptop,4,21596,86384
97345,3255,Watch,2,18130,36260
97346,1571,Tablet,2,44119,88238
97347,498,Mobile,8,7243,57944
97348,509,Laptop,4,12997,51988
97349,2467,Mobile,7,22621,158347
97350,4743,Mobile,9,39237,353133
97351,2351,Tablet,7,3187,22309
97352,4459,Watch,4,19530,78120
97353,2425,Tablet,5,46141,230705
97354,2204,Mobile,1,43434,43434
97355,2913,Mobile,7,14065,98455
97356,2586,Mobile,2,4733,9466
97357,425,Mobile,10,42398,423980
97358,2757,Laptop,6,17166,102996
97359,2489,Watch,6,32046,192276
97360,442,Laptop,5,24068,120340
97361,257,Watch,5,5833,29165
97362,3839,Mobile,1,25021,25021
97363,2514,Mobile,10,31497,314970
97364,1807,Tablet,4,47860,191440
97365,1578,Laptop,1,29730,29730
97366,1154,Laptop,9,28919,260271
97367,568,Tablet,9,31688,285192
97368,933,Mobile,10,2736,27360
97369,1766,Laptop,2,36018,72036
97370,936,Watch,4,22984,91936
97371,2478,Mobile,10,20895,208950
97372,1070,Watch,4,42270,169080
97373,3984,Mobile,8,28160,225280
97374,783,Laptop,8,17348,138784
97375,2063,Tablet,1,36913,36913
97376,2331,Watch,3,44737,134211
97377,1583,Tablet,8,25361,202888
97378,1411,Mobile,9,10533,94797
97379,1754,Mobile,2,25219,50438
97380,3,Tablet,2,9005,18010
97381,3115,Mobile,1,49819,49819
97382,629,Mobile,5,30531,152655
97383,570,Mobile,5,19542,97710
97384,1658,Laptop,2,1014,2028
97385,2635,Laptop,6,46100,276600
97386,3217,Watch,6,26709,160254
97387,1818,Laptop,3,17221,51663
97388,3272,Mobile,4,18767,75068
97389,146,Laptop,9,15881,142929
97390,4394,Mobile,8,44025,352200
97391,140,Watch,9,17743,159687
97392,3691,Mobile,10,5825,58250
97393,3221,Laptop,3,9769,29307
97394,911,Watch,4,2129,8516
97395,959,Laptop,1,26387,26387
97396,2071,Mobile,2,36401,72802
97397,2446,Watch,1,28269,28269
97398,3077,Tablet,4,6839,27356
97399,4640,Mobile,8,33611,268888
97400,1635,Mobile,7,15781,110467
97401,1363,Mobile,9,31964,287676
97402,1708,Tablet,8,21444,171552
97403,297,Laptop,1,42159,42159
97404,1165,Mobile,8,6654,53232
97405,330,Laptop,10,13196,131960
97406,2211,Watch,4,6473,25892
97407,2402,Watch,10,12171,121710
97408,101,Laptop,2,16366,32732
97409,1772,Mobile,2,16798,33596
97410,2742,Mobile,6,40774,244644
97411,2051,Watch,1,2509,2509
97412,2001,Laptop,3,28907,86721
97413,2021,Tablet,4,35183,140732
97414,3590,Mobile,6,29492,176952
97415,281,Laptop,4,49601,198404
97416,4526,Laptop,4,22174,88696
97417,4129,Tablet,9,32221,289989
97418,1468,Mobile,5,30020,150100
97419,3893,Mobile,1,16440,16440
97420,1984,Laptop,6,26994,161964
97421,2428,Watch,1,17703,17703
97422,2030,Laptop,7,37089,259623
97423,25,Tablet,7,16112,112784
97424,2660,Laptop,7,14904,104328
97425,3853,Mobile,5,5715,28575
97426,4595,Mobile,2,43914,87828
97427,3570,Mobile,8,31762,254096
97428,2793,Tablet,1,42561,42561
97429,1210,Mobile,1,21916,21916
97430,2260,Watch,4,42995,171980
97431,102,Watch,3,6530,19590
97432,2627,Watch,9,13907,125163
97433,1303,Watch,2,23952,47904
97434,559,Mobile,10,4980,49800
97435,2662,Tablet,8,33683,269464
97436,85,Watch,9,4880,43920
97437,2690,Watch,9,21132,190188
97438,629,Laptop,5,41962,209810
97439,1775,Laptop,8,12379,99032
97440,2002,Mobile,4,43455,173820
97441,1620,Laptop,9,17575,158175
97442,1384,Mobile,7,1508,10556
97443,2528,Mobile,9,2272,20448
97444,346,Mobile,9,48435,435915
97445,1815,Watch,3,22332,66996
97446,3408,Laptop,3,9130,27390
97447,4832,Mobile,2,16180,32360
97448,2341,Watch,10,3559,35590
97449,3449,Watch,1,25442,25442
97450,2195,Mobile,8,26812,214496
97451,3366,Watch,5,44063,220315
97452,3678,Tablet,10,19570,195700
97453,2347,Watch,7,29501,206507
97454,3584,Mobile,4,19788,79152
97455,3037,Watch,3,17944,53832
97456,3348,Mobile,9,1877,16893
97457,2640,Watch,3,35586,106758
97458,1921,Tablet,3,49676,149028
97459,199,Tablet,1,41664,41664
97460,923,Tablet,5,42344,211720
97461,4657,Laptop,8,32558,260464
97462,4694,Tablet,1,44558,44558
97463,717,Laptop,7,44045,308315
97464,1504,Watch,9,40178,361602
97465,3608,Laptop,4,5041,20164
97466,919,Tablet,10,49630,496300
97467,3950,Laptop,1,19387,19387
97468,3983,Tablet,9,47566,428094
97469,1081,Laptop,7,29707,207949
97470,1417,Laptop,6,22913,137478
97471,3202,Laptop,3,22576,67728
97472,4688,Laptop,2,3328,6656
97473,1564,Laptop,2,21547,43094
97474,846,Laptop,5,30662,153310
97475,2070,Laptop,2,15408,30816
97476,2466,Mobile,5,7041,35205
97477,2189,Watch,3,21839,65517
97478,3219,Tablet,2,25525,51050
97479,4306,Watch,9,33699,303291
97480,1341,Tablet,9,36646,329814
97481,3448,Watch,5,35998,179990
97482,3964,Watch,2,38244,76488
97483,2592,Watch,4,30004,120016
97484,2256,Watch,10,29282,292820
97485,2299,Tablet,7,36879,258153
97486,2499,Tablet,4,32482,129928
97487,187,Mobile,1,44021,44021
97488,4613,Watch,8,45190,361520
97489,2878,Mobile,8,18187,145496
97490,3397,Laptop,10,25751,257510
97491,1866,Tablet,2,27404,54808
97492,64,Tablet,2,35157,70314
97493,2271,Laptop,4,31097,124388
97494,126,Watch,7,49505,346535
97495,2913,Mobile,3,46074,138222
97496,4869,Watch,7,43111,301777
97497,2026,Watch,8,32522,260176
97498,3413,Laptop,2,19622,39244
97499,1065,Laptop,3,13115,39345
97500,4314,Mobile,8,38731,309848
97501,4200,Watch,3,34515,103545
97502,998,Tablet,3,25532,76596
97503,127,Watch,7,7547,52829
97504,1587,Laptop,1,28038,28038
97505,4027,Mobile,7,16539,115773
97506,460,Tablet,7,30411,212877
97507,2883,Watch,1,27727,27727
97508,4924,Watch,7,20519,143633
97509,2935,Watch,5,12645,63225
97510,2958,Watch,2,38178,76356
97511,2770,Mobile,1,16901,16901
97512,1779,Watch,8,10038,80304
97513,2943,Mobile,10,19381,193810
97514,3250,Mobile,7,44282,309974
97515,3955,Tablet,10,3360,33600
97516,3276,Laptop,10,1707,17070
97517,2424,Watch,8,14130,113040
97518,2655,Tablet,6,39485,236910
97519,3971,Tablet,3,10185,30555
97520,697,Watch,8,5350,42800
97521,4428,Tablet,6,9549,57294
97522,4095,Watch,10,36200,362000
97523,1643,Mobile,4,13796,55184
97524,3093,Mobile,7,20676,144732
97525,4918,Laptop,1,42899,42899
97526,4892,Watch,4,16793,67172
97527,1044,Watch,3,25749,77247
97528,4462,Mobile,6,33222,199332
97529,1080,Laptop,10,26653,266530
97530,4075,Mobile,9,37411,336699
97531,939,Watch,7,24740,173180
97532,2642,Tablet,2,27735,55470
97533,728,Mobile,8,15095,120760
97534,4362,Laptop,1,29792,29792
97535,4705,Watch,2,2665,5330
97536,313,Mobile,6,26277,157662
97537,188,Watch,2,5101,10202
97538,324,Mobile,7,17976,125832
97539,2084,Mobile,4,25309,101236
97540,702,Tablet,6,20139,120834
97541,3071,Watch,8,13436,107488
97542,2590,Tablet,5,20111,100555
97543,1842,Laptop,7,5670,39690
97544,3127,Tablet,6,14763,88578
97545,4290,Tablet,9,22629,203661
97546,328,Watch,3,626,1878
97547,1130,Watch,8,25830,206640
97548,3686,Laptop,4,17782,71128
97549,381,Mobile,6,49387,296322
97550,4176,Laptop,10,14421,144210
97551,1909,Laptop,2,1486,2972
97552,2514,Watch,4,22562,90248
97553,392,Laptop,6,13700,82200
97554,4367,Watch,10,21804,218040
97555,1260,Mobile,3,37323,111969
97556,155,Laptop,1,11154,11154
97557,4651,Laptop,1,40447,40447
97558,4664,Watch,3,13738,41214
97559,3400,Tablet,4,39830,159320
97560,3808,Laptop,2,35082,70164
97561,4905,Watch,2,27492,54984
97562,3543,Mobile,5,5274,26370
97563,3900,Tablet,2,35047,70094
97564,4067,Laptop,10,36636,366360
97565,1407,Mobile,7,20185,141295
97566,466,Watch,3,28724,86172
97567,2160,Tablet,10,14476,144760
97568,2309,Mobile,9,29698,267282
97569,985,Laptop,9,42011,378099
97570,2626,Tablet,10,41796,417960
97571,456,Watch,2,30807,61614
97572,2103,Watch,3,9456,28368
97573,101,Mobile,3,47972,143916
97574,4250,Tablet,3,46816,140448
97575,4841,Laptop,8,16208,129664
97576,2810,Mobile,7,9524,66668
97577,2952,Watch,8,32058,256464
97578,2907,Watch,9,36864,331776
97579,2103,Mobile,10,32469,324690
97580,3923,Tablet,4,45508,182032
97581,500,Laptop,9,43651,392859
97582,1344,Mobile,8,40332,322656
97583,4968,Laptop,2,33480,66960
97584,3557,Mobile,6,5374,32244
97585,4516,Tablet,8,45664,365312
97586,3965,Laptop,1,24972,24972
97587,4582,Tablet,10,26857,268570
97588,3525,Laptop,2,26823,53646
97589,3124,Laptop,1,49605,49605
97590,2881,Laptop,10,20993,209930
97591,2412,Watch,1,25659,25659
97592,3522,Laptop,10,21917,219170
97593,4694,Watch,1,5979,5979
97594,2424,Mobile,9,30610,275490
97595,1765,Watch,7,16499,115493
97596,580,Laptop,2,34429,68858
97597,211,Mobile,4,44665,178660
97598,1759,Tablet,2,13325,26650
97599,887,Mobile,5,35078,175390
